Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Lóczy, D., Gyenizse, P.","Fluvial micromorphology influenced by tillage on a Danubian floodplain in Hungary",2011,"Zeitschrift fur Geomorphologie","55","SUPPL. 1",,"67","76",,1,10.1127/0372-8854/2011/0055S1-0038,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954587385&partnerID=40&md5=fdef17645ac762fd88f6c157db9e7f59",Conference Paper,Scopus,2-s2.0-79954587385
"Pekeč, S., Belić, M., Neši, L., Orlović, S., Ivanišević, P.","Water physical properties of eugley in a protected part of alluvial plains of the Central Danube Basin",2011,"African Journal of Agricultural Research","6","7",,"1717","1725",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956321478&partnerID=40&md5=2ea8504f45cf33a67d3b4fb5d7691e02",Article,Scopus,2-s2.0-79956321478
"Schipper, J.W., Frueh, B., Pfeiffer, A., Zaengl, G.","Wind direction-dependent statistical downscaling of precipitation applied to the Upper Danube catchment",2011,"International Journal of Climatology","31","4",,"578","591",,2,10.1002/joc.2084,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952298584&partnerID=40&md5=6b1c06a7670203b8d70369bd2584720c",Article,Scopus,2-s2.0-79952298584
"van Assche, K., Duineveld, M., Beunen, R., Teampau, P.","Delineating locals: Transformations of knowledge/power and the governance of the danube delta",2011,"Journal of Environmental Policy and Planning","13","1",,"1","21",,24,10.1080/1523908X.2011.559087,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953196539&partnerID=40&md5=1b2a747d40b8c750d1c2281fcd3bf21b",Article,Scopus,2-s2.0-79953196539
"Licurici, M., Boengiu, S., Ionuş, O.","Natural and man-induced hazards along the Danube, between Rast and Gighera settlements, with a special view on the 2006 flood",2011,"Quaestiones Geographicae","30","1",,"57","68",,1,10.2478/v10117-011-0005-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953326349&partnerID=40&md5=49a751e51ef6707d4f8e844c0e5c73c4",Article,Scopus,2-s2.0-79953326349
"Ilić, M., Antić, M., Antić, V., Schwarzbauer, J., Vrvić, M., Jovančićević, B.","Investigation of bioremediation potential of zymogenous bacteria and fungi for crude oil degradation",2011,"Environmental Chemistry Letters","9","1",,"133","140",,6,10.1007/s10311-009-0257-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952071555&partnerID=40&md5=8955eee2979c2d63e1d895e675a53662",Article,Scopus,2-s2.0-79952071555
"Lanszki, J., Mórocz, A., Conroy, J.W.H.","Food caching by a Eurasian otter",2011,"Folia Zoologica","60","1",,"43","46",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952832679&partnerID=40&md5=70d13284b30cc986d48f13962203259a",Article,Scopus,2-s2.0-79952832679
"Zorić, K., Jakovčev-Todorović, D., Dikanović, V., Vasiljević, B., Tomović, J., Atanacković, A., Simić, V., Paunović, M.","Distribution of the Ponto-Caspian polychaeta Hypania invalida (Grube, 1860) in inland waters of Serbia",2011,"Aquatic Invasions","6","1",,"33","38",,2,10.3391/ai.2011.6.1.04,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053962829&partnerID=40&md5=89629c1a5df3faf0ce4a52a56e0c021e",Article,Scopus,2-s2.0-80053962829
"Dan, S., Walstra, D.J.R., Stive, M.J.F., Panin, N.","Processes controlling the development of a river mouth spit",2011,"Marine Geology","280","1-4",,"116","129",,16,10.1016/j.margeo.2010.12.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951672958&partnerID=40&md5=0ca7b1d2449f5516ed0e5f0945032e88",Article,Scopus,2-s2.0-79951672958
"Micić, V., Kruge, M.A., Köster, J., Hofmann, T.","Natural, anthropogenic and fossil organic matter in river sediments and suspended particulate matter: A multi-molecular marker approach",2011,"Science of the Total Environment","409","5",,"905","919",,16,10.1016/j.scitotenv.2010.11.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651429875&partnerID=40&md5=9266d5ebc16588cfcf1b450de7fef52c",Article,Scopus,2-s2.0-78651429875
"Pinhasi, R., Stefanović, S., Papathanasiou, A., Stock, J.T.","Variability in Long Bone Growth Patterns and Limb Proportions within and Amongst Mesolithic and Neolithic Populations from Southeast Europe",2011,"Human Bioarchaeology of the Transition to Agriculture",,,,"177","202",,9,10.1002/9780470670170.ch8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857235303&partnerID=40&md5=15bae5a80fbe866046597f24dc37c9c4",Book Chapter,Scopus,2-s2.0-84857235303
"Weiss, S., Marić, S., Snoj, A.","Regional structure despite limited mtDNA sequence diversity found in the endangered Huchen, Hucho hucho (Linnaeus, 1758)",2011,"Hydrobiologia","658","1",,"103","110",,13,10.1007/s10750-010-0453-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959779167&partnerID=40&md5=db1185e766c17de9cbdb0acdec18b1ec",Article,Scopus,2-s2.0-79959779167
"Tsymbalyuk, K.K., Den’ga, Y.M., Berlinsky, N.A., Antonovich, V.P.","Determination of 16 priority polycyclic aromatic hydrocarbons in bottom sediments of the danube estuarine coast by GC/MS",2011,"Geo-Eco-Marina","17",,,"67","72",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884818940&partnerID=40&md5=a18fc100534952043131c8fdf0db9b12",Article,Scopus,2-s2.0-84884818940
"Rădan, S.-C., Rădan, S.","Recent sediments as enviromagnetic archives. A brief overview",2011,"Geo-Eco-Marina","17",,,"103","122",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923610220&partnerID=40&md5=6d70441f2dcb77634e57dc2ec20873e1",Article,Scopus,2-s2.0-84923610220
"Ghişa, A.","Stages in the institutional establishment of Danube Cooperation: From the European Commission of the Danube to the Danube Commission",2010,"Transylvanian Review","19","4",,"130","140",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251591647&partnerID=40&md5=2590da2a55f4f4f9dab5a3c1db8a5f44",Review,Scopus,2-s2.0-79251591647
"Goda, L.","The fords of the Danube",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"343","366",,,10.1007/978-90-481-3423-6_11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891986484&partnerID=40&md5=112fffeb9d80092b3be436bc375b3a1e",Book Chapter,Scopus,2-s2.0-84891986484
"Carozza, L., Micu, C., Burens, A., Mihail, F., Carozza, J.-M., Mihai, F., Ailincǎi, S.C., Furestier, R., Haitǎ, C., Bǎlǎşescu, A., Radu, V.","The Danube Delta project: Society and environment during the Neolithic and Metal ages in the Danube Delta [Le projet Delta du Danube: Société et environnement durant le Néolithique et les âges des Métaux dans le Delta du dAnube]",2010,"Peuce",,"8",,"9","26",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879402141&partnerID=40&md5=dcaaf76e431c4a9e09d8c97d820555bb",Article,Scopus,2-s2.0-84879402141
"SchoLl, K.","Spatial and temporal diversity patterns of planktonic rotifer assemblages in water bodies of the floodplain Gemenc (Duna-Dráva National Park, Hungary)",2010,"International Review of Hydrobiology","95","6",,"450","460",,3,10.1002/iroh.201011281,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650245241&partnerID=40&md5=ad078956a0273428f1c02112b1ceac1f",Article,Scopus,2-s2.0-78650245241
"Miklós, D.","History and results of the hydrological co-operation of the countries sharing the danube catchment (1971-2008)",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"1","23",,,10.1007/978-90-481-3423-6_1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892053529&partnerID=40&md5=1d0262cbd378fcb2dc449a3b7713994c",Book Chapter,Scopus,2-s2.0-84892053529
"Tiron, L., Provansal, M.","Dynamic sedimentary in a deltaic environment: The St. George Branch in the Danube Delta [Dynamique sédimentaire dans un milieu deltaïque: Le Bras de St. George dans le delta du Danube]",2010,"Zeitschrift fur Geomorphologie","54","4",,"417","441",,3,10.1127/0372-8854/2010/0054-0014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650386877&partnerID=40&md5=4c30492a1261986aa00dd5c04446a052",Article,Scopus,2-s2.0-78650386877
"Laurent, S., Hangen-Brodersen, C., Ehret, U., Meyer, I., Moritz, K., Vogelbacher, A., Holle, F.-K.","Forecast uncertainties in the operational flood forecasting of the Bavarian Danube Catchment",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"367","387",,2,10.1007/978-90-481-3423-6_12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890912478&partnerID=40&md5=cd09df5072e1cc1c7a0159e231731c1f",Book Chapter,Scopus,2-s2.0-84890912478
"Matulic, D., Šprem, N., Piria, M., Tomljanovic, T., Treer, T., Safner, R., Anicic, I.","Analysis of recreational fisheries in the croatian areas of the sava and danube rivers",2010,"Agriculturae Conspectus Scientificus","75","4",,"183","190",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953301596&partnerID=40&md5=2da0ec0e76d25f3f41e75732547d6289",Article,Scopus,2-s2.0-79953301596
"Brilly, M.","Danube river basin coding",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"125","141",,,10.1007/978-90-481-3423-6_4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892016778&partnerID=40&md5=6643f0f0241d2b3cc85f0a84ed7878b5",Book Chapter,Scopus,2-s2.0-84892016778
"Schiller, H., Miklós, D., Sass, J.","The Danube river and its basin physical characteristics, water regime and water balance",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"25","77",,4,10.1007/978-90-481-3423-6_2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892031843&partnerID=40&md5=6409759fb67f1aae290c3056863c4523",Book Chapter,Scopus,2-s2.0-84892031843
"Miklós, D., Neppel, F.","Palaeogeography of the Danube and its Catchment",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"79","124",,3,10.1007/978-90-481-3423-6_3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867544214&partnerID=40&md5=d540257cc3c10e722f6765bcd9ab70ec",Book Chapter,Scopus,2-s2.0-84867544214
"Dragin, A.S., Jovicic, D., Boškovic, D.","Economic impact of cruise tourism along the paneuropean corridor VII [Krstarenja pan-europskim koridorom VII i njihov ekonomski znacaj na receptivne prostore]",2010,"Ekonomska Istrazivanja","23","4",,"127","141",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953274487&partnerID=40&md5=28e6071259a0a621d188b24c5164071e",Review,Scopus,2-s2.0-79953274487
"Miklanek, P., Pekarova, P., Pekar, J., Skoda, P.","Mean monthly runoff scenarios of the Danube River",2010,"IAHS-AISH Publication","340",,,"646","652",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952642497&partnerID=40&md5=b5a46683fa5a46aefec055f409a8cd24",Conference Paper,Scopus,2-s2.0-79952642497
"Petrovič, P., Mravcová, K., Holko, L., Kostka, Z., Miklánek, P.","Basin-wide water balance in the Danube River basin",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"227","258",,,10.1007/978-90-481-3423-6_7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892029749&partnerID=40&md5=bd02f3aa5432bc7c26e7c521f5a2dc71",Book Chapter,Scopus,2-s2.0-84892029749
"Weber, M., Braun, L., Mauser, W., Prasch, M.","Contribution of rain, snow- and icemelt in the Upper Danube discharge today and in the future",2010,"Geografia Fisica e Dinamica Quaternaria","33","2",,"221","230",,31,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79251491328&partnerID=40&md5=12fab1851e5e048e368016164d793d16",Article,Scopus,2-s2.0-79251491328
"Kovács, P.","Characterization of the runoff regime and its stability in the Danube Catchment",2010,"Hydrological Processes of the Danube River Basin: Perspectives from the Danubian Countries",,,,"143","173",,3,10.1007/978-90-481-3423-6_5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879142147&partnerID=40&md5=1807b5f3081026fc65c8d0daf7bd015f",Book Chapter,Scopus,2-s2.0-84879142147
"Čižmář, M.","Finds of bronze casts from the La Tène and Roman periods in Moravia [Nálezy bronzových odlévacích forem z doby laténské a římské na Moravě]",2010,"Archeologicke Rozhledy","62","1",,"126","134",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049523643&partnerID=40&md5=5bd18ce93bd54c1f5f43d25025b5f805",Review,Scopus,2-s2.0-78049523643
"Istudor, N., Bogdanova, M., Manole, V., Ignat, R., Petrescu, I.E.","Education and training needs in the field of agriculture and rural development in the lower Danube region",2010,"Amfiteatru Economic","12","4",,"761","784",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976384030&partnerID=40&md5=721f6ff7fe5b3400dce3391166d8163d",Article,Scopus,2-s2.0-84976384030
"Ţigu, G., Andreeva, M., Nica, A.-M.","Education and training needs in the field of visitors receiving structures and tourism services in the lower Danube region",2010,"Amfiteatru Economic","12","4",,"735","760",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976421870&partnerID=40&md5=4f93468002c9c166597d80213df604f3",Article,Scopus,2-s2.0-84976421870
"Felea, M., Yankov, N., Marunţelu, I., Vasiliu, C.","Education and training needs in the field of logistic structures and services in the lower danube region",2010,"Amfiteatru Economic","12","4",,"785","814",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976415935&partnerID=40&md5=6083954bbaec9daf4eb6ea8782b04461",Article,Scopus,2-s2.0-84976415935
"Kruzhylina, S.V., Mruk, A.I., Buzevych, I.Yu., Didenko, O.V.","Foodstuff and ways of reproduction of brook trout natural populations in the rivers of the Carpathians region",2010,"Hydrobiological Journal","46","5",,"33","43",,,10.1615/HydrobJ.v46.i5.40,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958523354&partnerID=40&md5=582b9e6a8f80447d75aebd10a56ede58",Article,Scopus,2-s2.0-77958523354
"Tăchiciu, L., Yankov, N., Balalia, A.E.","Education and training needs in the field of local development in the lower danube macro region",2010,"Amfiteatru Economic","12","4",,"815","835",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976339034&partnerID=40&md5=c5a741ca9b49e0b529c86456c95de8c8",Article,Scopus,2-s2.0-84976339034
"Koščo, J., Košuthová, L., Košuth, P., Pekárik, L.","Non-native fish species in Slovak waters: Origins and present status",2010,"Biologia","65","6",,"1057","1063",,13,10.2478/s11756-010-0114-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958473918&partnerID=40&md5=6a8be47d7aa72d1e3ec116a5888eda62",Article,Scopus,2-s2.0-77958473918
"Datcu, L., Nicolae, F.","Fesasibility study on the implementation of strategy and modern policy environment management in naval and port activities of the danube-black sea canal",2010,"Journal of Environmental Protection and Ecology","11","3",,"1085","1091",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958022497&partnerID=40&md5=afc653f70143ab5e60570f4973717e2c",Article,Scopus,2-s2.0-77958022497
"Strasser, A., Strasser, M., Seyfried, H.","Quantifying erosion over timescales of one million years: A photogrammetric approach on the amount of Rhenish erosion in southwestern Germany",2010,"Geomorphology","122","3-4",,"244","253",,1,10.1016/j.geomorph.2009.06.027,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956279006&partnerID=40&md5=ed6c5395e6b0772136d6b8109d983ab3",Article,Scopus,2-s2.0-77956279006
"Machar, I.","The influence of the danubeodra-elbe water canal project on the biogeocenoses of floodplain forests (Czech Republic)",2010,"Acta Universitatis Agriculturae et Silviculturae Mendelianae Brunensis","58","4",,"167","176",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956633193&partnerID=40&md5=e41c79d4b1a40294984d20afe65ad673",Article,Scopus,2-s2.0-77956633193
"Živadinović, I., Ilijević, K., Gržetić, I., Popović, A.","Long-term changes in the eco-chemical status of the Danube River in the region of Serbia",2010,"Journal of the Serbian Chemical Society","75","8",,"1125","1148",,9,10.2298/JSC091102075Z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956436152&partnerID=40&md5=c004fd9015234392c638d1de248f6e75",Article,Scopus,2-s2.0-77956436152
"Salman, S.M.A.","Downstream riparians can also harm upstream riparians: The concept of foreclosure of future uses",2010,"Water International","35","4",,"350","364",,29,10.1080/02508060.2010.508160,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956396894&partnerID=40&md5=cde12de2733a8c7b2e97cd2d1c39be81",Article,Scopus,2-s2.0-77956396894
"Janauer, G.A., Schmidt-Mumm, U., Schmidt, B.","Aquatic macrophytes and water current velocity in the Danube River",2010,"Ecological Engineering","36","9",,"1138","1145",,25,10.1016/j.ecoleng.2010.05.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955091881&partnerID=40&md5=cab8e8b564a3aea518fa1f5613c318c9",Article,Scopus,2-s2.0-77955091881
"Skern, M., Zweimüller, I., Schiemer, F.","Aquatic Heteroptera as indicators for terrestrialisation of floodplain habitats",2010,"Limnologica","40","3",,"241","250",,9,10.1016/j.limno.2009.09.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953478890&partnerID=40&md5=843bd08a69f4a749e526b72c1fcf4fe6",Article,Scopus,2-s2.0-77953478890
"Lehotský, M., Novotný, J., Szmańda, J.B.","Response of the Danube Riv er floodplain to flood events duri ng 2002-2007 period",2010,"Quaestiones Geographicae","29","3",,"37","45",,3,10.2478/v10117-010-0021-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953331753&partnerID=40&md5=cb604a8129d3f278a6b92a3aa46cf9e4",Article,Scopus,2-s2.0-79953331753
"Ciobanu, M., Popovici, I., Peña-Santiago, R.","Nematodes of the order Dorylaimida from Romania: Two interesting species of the subfamily Qudsianematinae Jairajpuri, 1965",2010,"Russian Journal of Nematology","18","1",,"41","48",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955439497&partnerID=40&md5=ac3ab16f9402c0e08267eb8f8d0782d1",Review,Scopus,2-s2.0-77955439497
"Bačová-Mitková, V., Onderka, M.","Analysis of extreme hydrological events on the sanube using the peak over threshold method [Analýza extrémnych hydrologických situácii na dunaji využitim metódy pot]",2010,"Journal of Hydrology and Hydromechanics","58","2",,"88","101",,10,10.2478/v10098-010-0009-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955001397&partnerID=40&md5=2a33da509c59e3fe7b880eab500b41ae",Article,Scopus,2-s2.0-77955001397
"Helenkár, A., Sebk, Á., Záray, G., Molnár-Perl, I., Vasanits-Zsigrai, A.","The role of the acquisition methods in the analysis of the non-steroidal anti-inflammatory drugs in Danube River by gas chromatography-mass spectrometry",2010,"Talanta","82","2",,"600","607",,18,10.1016/j.talanta.2010.05.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955333095&partnerID=40&md5=56ee1f9e90c54432a243541e7cb3e6ce",Article,Scopus,2-s2.0-77955333095
"Vörös, J., Arntzen, J.W.","Weak population structuring in the Danube crested newt, Triturus dobrogicus, inferred from allozymes",2010,"Amphibia Reptilia","31","3",,"339","346",,12,10.1163/156853810791769518,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954720028&partnerID=40&md5=e7808816c8a7ab6dc45d70e9d9365293",Article,Scopus,2-s2.0-77954720028
"Lyashenko, A.V., Zorina-Sakharova, Y.Y., Makovskiy, V.V.","Dreissena bugensis Andr. (Mollusca, Bivalvia) in the Kiliya Delta of the Danube river",2010,"Hydrobiological Journal","46","3",,"112","115",,1,10.1615/HydrobJ.v46.i3.100,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953165501&partnerID=40&md5=55d80b27968de9970b509d3d0c56e23b",Article,Scopus,2-s2.0-77953165501
"Romanescu, G., Cojocaru, I.","Hydrogeological considerations on the western sector of the danube delta - A case study for the caraorman and saraturile fluvial-marine levees (with similarities for the letea levee)",2010,"Environmental Engineering and Management Journal","9","6",,"795","806",,15,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956964704&partnerID=40&md5=4648932b67598ddc910cddfe2784837d",Article,Scopus,2-s2.0-77956964704
"Rusu, E.","Modelling of wave-current interactions at the mouths of the Danube",2010,"Journal of Marine Science and Technology","15","2",,"143","159",,36,10.1007/s00773-009-0078-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955888328&partnerID=40&md5=908b68137f0beccaf108d0cfa7bac65c",Article,Scopus,2-s2.0-77955888328
"Mitrović, T., Obradović, V., Golobočanin, D., Ogrinc, N., Miljević, N.","Spatial and temporal variability of stable isotopes and biological parameters for the Danube River in Serbia",2010,"Isotopes in Environmental and Health Studies","46","2",,"166","179",,1,10.1080/10256016.2010.488726,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954203241&partnerID=40&md5=78f89808d9ff9fda9d70c3926854b23d",Article,Scopus,2-s2.0-77954203241
"Szabó-Taylor, K.É., Kiss, K.T., Logares, R., Eiler, A., Ács, É., Tóth, B., Bertilsson, S.","Composition and dynamics of microeukaryote communities in the River Danube",2010,"Fottea","10","1",,"99","113",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952233816&partnerID=40&md5=11a6b145cf387ae9f4c9a566d21d24b2",Article,Scopus,2-s2.0-77952233816
"Kollár, J., Šimonovič, V., Kubíček, F.","Herb layer production in the willow stands on the danubian soft-wood floodplain forest sites",2010,"Ekologia Bratislava","29","1",,"15","19",,1,10.4149/ekol-2010-01-15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951863912&partnerID=40&md5=a2c39bd773333a26a8d409f082a16a9f",Article,Scopus,2-s2.0-77951863912
"Bǎnaru, D., Harmelin-Vivien, M., Boudouresque, C.F.","Man induced change in community control in the north-western Black Sea: The top-down bottom-up balance",2010,"Marine Environmental Research","69","4",,"262","275",,6,10.1016/j.marenvres.2009.11.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76049127587&partnerID=40&md5=db55fd5dbaf35b67742338dabf58cbf2",Article,Scopus,2-s2.0-76049127587
"Nehlich, O., Borić, D., Stefanović, S., Richards, M.P.","Sulphur isotope evidence for freshwater fish consumption: a case study from the Danube Gorges, SE Europe",2010,"Journal of Archaeological Science","37","5",,"1131","1139",,57,10.1016/j.jas.2009.12.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649232761&partnerID=40&md5=58a1aacf96f60872374c9c2fbdef120d",Article,Scopus,2-s2.0-77649232761
"Magyari, E.K., Chapman, J.C., Passmore, D.G., Allen, J.R.M., Huntley, J.P., Huntley, B.","Holocene persistence of wooded steppe in the Great Hungarian Plain",2010,"Journal of Biogeography","37","5",,"915","935",,49,10.1111/j.1365-2699.2009.02261.x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953108778&partnerID=40&md5=304c33514c1789f9bc919bc1e82497f8",Article,Scopus,2-s2.0-77953108778
"Vasile, G.G., Tanase, I.G.H., Dinu, C.","The influence of the air-drying pretreatment of sediment samples for metallic element mobilities",2010,"Analytical Letters","43","7",,"1199","1206",,4,10.1080/00032710903518625,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952640547&partnerID=40&md5=c8fd0b1c4bbb5a594d9e91154d47d667",Article,Scopus,2-s2.0-77952640547
"Lehotský, M., Novotný, J., Szmańda, J.B., Grešková, A.","A suburban inter-dike river reach of a large river: Modern morphological and sedimentary changes (the Bratislava reach of the Danube River, Slovakia)",2010,"Geomorphology","117","3-4",,"298","308",,4,10.1016/j.geomorph.2009.01.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649336640&partnerID=40&md5=c87ad9261059b19f75912eca74c4abfe",Article,Scopus,2-s2.0-77649336640
"Ondračková, M., Francová, K., Dávidová, M., Polačik, M., Jurajda, P.","Condition status and parasite infection of Neogobius kessleri and N. melanostomus (Gobiidae) in their native and non-native area of distribution of the Danube River",2010,"Ecological Research","25","4",,"857","866",,15,10.1007/s11284-010-0716-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954456847&partnerID=40&md5=7cf7aa248407354ed355200cb8ab1f72",Article,Scopus,2-s2.0-77954456847
"Loos, R., Locoro, G., Contini, S.","Occurrence of polar organic contaminants in the dissolved water phase of the Danube River and its major tributaries using SPE-LC-MS2 analysis",2010,"Water Research","44","7",,"2325","2335",,97,10.1016/j.watres.2009.12.035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77749277217&partnerID=40&md5=dd55c3ef6320ff376a7309f6958beef0",Article,Scopus,2-s2.0-77749277217
"Csereklye, E.K.","Monitoring of landscape combinations and concourses in the hungarian danube-bend",2010,"Journal of Environmental Engineering and Landscape Management","18","1",,"5","12",,5,10.3846/jeelm.2010.01,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949797362&partnerID=40&md5=fe889039a2d64e9c48d2eb789f5e4fde",Article,Scopus,2-s2.0-77949797362
"Constantinescu, Ş., Giosan, L., Vespremeanu-Stroe, A.","A cartographical perspective to the engineering works at the Sulina mouth, the Danube Delta",2010,"Acta Geodaetica et Geophysica Hungarica","45","1",,"71","79",,2,10.1556/AGeod.45.2010.1.11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949436679&partnerID=40&md5=c3a69e40870cc28efd9cc82b38dd652c",Article,Scopus,2-s2.0-77949436679
"Crǎciunescu, V., Flueraru, C., Stǎncǎlie, G.","The usage of the historical cartographic datasets and the remote sensing data for the better understanding and mapping of the 2006 Danube floods in Romania",2010,"Acta Geodaetica et Geophysica Hungarica","45","1",,"112","119",,1,10.1556/AGeod.45.2010.1.16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949479870&partnerID=40&md5=cd53fe74b60fb3f13e86db56359d9272",Article,Scopus,2-s2.0-77949479870
"Bird, G., Brewer, P.A., Macklin, M.G.","Management of the Danube drainage basin: Implications of contaminantmetal dispersal for the implementation of the EU Water Framework Directive",2010,"International Journal of River Basin Management","8","1",,"63","78",,10,10.1080/15715121003715115,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954854224&partnerID=40&md5=e4e8c02fd5bdf3f8c4aaa5ac7e42473e",Article,Scopus,2-s2.0-77954854224
"Vosniakos, F., Petre, J., Pascu, L., Vasile, G., Iancu, V., Staniloae, D., Nicolau, M., Cruceru, L., Golumbeanu, M.","Aquatic ecosystem quality assessment of the danube delta in the periods April-October 2007 and 2008",2010,"Fresenius Environmental Bulletin","19","1",,"20","29",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-76649111408&partnerID=40&md5=340d7cf440c126d5bb6079d258fa6a43",Article,Scopus,2-s2.0-76649111408
"Grund, S., Keiter, S., Böttcher, M., Seitz, N., Wurm, K., Manz, W., Hollert, H., Braunbeck, T.","Assessment of fish health status in the Upper Danube river by investigation of ultrastructural alterations in the liver of barbel Barbus barbus",2010,"Diseases of Aquatic Organisms","88","3",,"235","248",,12,10.3354/dao02159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951634576&partnerID=40&md5=cf9d91b6be94bad103ee1f9105503fd8",Article,Scopus,2-s2.0-77951634576
"Bird, G., Brewer, P.A., MacKlin, M.G., Nikolova, M., Kotsev, T., Mollov, M., Swain, C.","Dispersal of contaminant metals in the mining-affected Danube and Maritsa drainage basins, Bulgaria, Eastern Europe",2010,"Water, Air, and Soil Pollution","206","1-4",,"105","127",,17,10.1007/s11270-009-0090-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75049085561&partnerID=40&md5=42ee82cfc98564e14d09c863ee8c6cba",Article,Scopus,2-s2.0-75049085561
