Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Napoli, C., Dente, M.G., Kärki, T., Riccardo, F., Rossi, P., Declich, S.","Screening for infectious diseases among newly arrived migrants: Experiences and practices in Non-EU countries of the Mediterranean basin and black sea",2015,"International Journal of Environmental Research and Public Health","12","12",,"15550","15558",,,10.3390/ijerph121215002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949255768&partnerID=40&md5=4c8d4327cd271f2f7773d09cab2e7b96",Article,Scopus,2-s2.0-84949255768
"Taran, K.V., Svechnikova, N.V., Buslaev, S.I.","The activities of All-Russian Peasant Union on the Black Sea Province during the first Russian revolution",2015,"Bylye Gody","38","4",,"1053","1061",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955262829&partnerID=40&md5=77de6c6ebec15ac609f644b4bda78e93",Review,Scopus,2-s2.0-84955262829
"Polyakova, L.G., Ageeva, V.A., Balaniuk, L.L.","The evolution of public views of the Black Sea province during the First World War",2015,"Bylye Gody","38","4",,"1093","1104",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955285015&partnerID=40&md5=ef25900d1194063a76c16ef692be0444",Review,Scopus,2-s2.0-84955285015
"Necmioglu, O., Özel, N.M.","Earthquake Scenario-Based Tsunami Wave Heights in the Eastern Mediterranean and Connected Seas",2015,"Pure and Applied Geophysics","172","12",,"3617","3638",,,10.1007/s00024-015-1069-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948126279&partnerID=40&md5=078ab89fda5706b75e6997ead96e5fed",Article,Scopus,2-s2.0-84948126279
"Sirkova, I.","Duct occurrence and characteristics for Bulgarian Black sea shore derived from ECMWF data",2015,"Journal of Atmospheric and Solar-Terrestrial Physics","135",,,"107","117",,,10.1016/j.jastp.2015.10.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945411795&partnerID=40&md5=77f70131ae57e919ed79ed2efcc29354",Article,Scopus,2-s2.0-84945411795
"Özer, A., Güneydaʇ, S.","Seasonality and host-parasite interrelationship of Mytilus galloprovincialis parasites in Turkish Black Sea coasts",2015,"Journal of the Marine Biological Association of the United Kingdom","95","8",,"1591","1599",,,10.1017/S0025315415000740,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951569330&partnerID=40&md5=17167037df65efb471ff55fabbe95682",Conference Paper,Scopus,2-s2.0-84951569330
"Mityagina, M., Lavrova, O.","Satellite monitoring of the Black Sea surface pollution",2015,"International Geoscience and Remote Sensing Symposium (IGARSS)","2015-November",, 7326265,"2291","2294",,,10.1109/IGARSS.2015.7326265,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962572655&partnerID=40&md5=20032fdc7241cf9a5d586de4416d852a",Conference Paper,Scopus,2-s2.0-84962572655
"Xing, J., Spiess, V.","Shallow gas transport and reservoirs in the vicinity of deeply rooted mud volcanoes in the central Black Sea",2015,"Marine Geology","369",,,"67","78",,,10.1016/j.margeo.2015.08.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939447057&partnerID=40&md5=85488518c2997105ac31cdc1fdc69732",Article,Scopus,2-s2.0-84939447057
"Malakhova, T.V., Kanapatskii, T.A., Egorov, V.N., Malakhova, L.V., Artemov, Y.G., Evtushenko, D.B., Gulin, S.B., Pimenov, N.V.","Microbial processes and genesis of methane gas jets in the coastal areas of the Crimean Peninsula",2015,"Microbiology (Russian Federation)","84","6",,"838","845",,,10.1134/S0026261715060053,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948126684&partnerID=40&md5=80a5195f283f0684a26867e50e3ac9ef",Article,Scopus,2-s2.0-84948126684
"Koçak, M., Mihalopoulos, N., Tutsak, E., Theodosi, C., Zarmpas, P., Kalegeri, P.","PM<inf>10</inf> and PM<inf>2.5</inf> composition over the Central Black Sea: origin and seasonal variability",2015,"Environmental Science and Pollution Research","22","22",,"18076","18092",,2,10.1007/s11356-015-4928-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947594169&partnerID=40&md5=48012814523236b3cd7cee788a4c9391",Article,Scopus,2-s2.0-84947594169
"Mirzoyeva, N., Gulina, L., Gulin, S., Plotitsina, O., Stetsuk, A., Arkhipova, S., Korkishko, N., Eremin, O.","Radionuclides and mercury in the salt lakes of the Crimea",2015,"Chinese Journal of Oceanology and Limnology","33","6",,"1413","1425",,1,10.1007/s00343-015-4374-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946131377&partnerID=40&md5=63bed1382e7a9b08d58d3bb5972b1d27",Article,Scopus,2-s2.0-84946131377
"Matveeva, T.A., Gushchina, D.Y., Zolina, O.G.","Large-scale indicators of extreme precipitation in coastal natural-economic zones of the European part of Russia",2015,"Russian Meteorology and Hydrology","40","11",,"722","730",,,10.3103/S1068373915110023,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949479698&partnerID=40&md5=811141ca15c23282bc46aa8350874610",Article,Scopus,2-s2.0-84949479698
"Wegwerth, A., Ganopolski, A., Ménot, G., Kaiser, J., Dellwig, O., Bard, E., Lamy, F., Arz, H.W.","Black Sea temperature response to glacial millennial-scale climate variability",2015,"Geophysical Research Letters","42","19",,"8147","8154",,1,10.1002/2015GL065499,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947038054&partnerID=40&md5=d3e465bb3cff6360f91b0b1751a75198",Article,Scopus,2-s2.0-84947038054
"Mousing, E.A., Adjou, M., Ellegaard, M.","Evidence of intensified biogenic silica recycling in the Black Sea after 1970",2015,"Estuarine, Coastal and Shelf Science","164",,,"335","339",,,10.1016/j.ecss.2015.07.031,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939634343&partnerID=40&md5=d38c7eca3b1c19ae17fff18f00c8abb0",Article,Scopus,2-s2.0-84939634343
"Van Vledder, G.P., Akpinar, A.","Wave model predictions in the Black Sea: Sensitivity to wind fields",2015,"Applied Ocean Research","53",,,"161","178",,2,10.1016/j.apor.2015.08.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941897010&partnerID=40&md5=703e685f38353172c9e72a68028243c7",Article,Scopus,2-s2.0-84941897010
"Bryukhanov, A.L., Korneeva, V.A., Pimenov, N.V.","Detection of anaerobic sulfate-reducing bacteria in oxygen-containing upper water layers of the Black and Baltic Seas",2015,"Moscow University Biological Sciences Bulletin","70","4",,"184","188",,,10.3103/S0096392515040057,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953339696&partnerID=40&md5=24e1fa3afb11efab6a69defeecce6b09",Article,Scopus,2-s2.0-84953339696
"Yeşilkanat, C.M., Kobya, Y.","Determination and mapping the spatial distribution of radioactivity of natural spring water in the Eastern Black Sea Region by using artificial neural network method",2015,"Environmental Monitoring and Assessment","187","9", 589,"","",13,,10.1007/s10661-015-4811-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940502008&partnerID=40&md5=1c0e376067610e3a707b19eec23c4444",Article,Scopus,2-s2.0-84940502008
"Boris, D., Ruben, K.","Wave climate of the Black Sea: An analysis of the observed trends",2015,"MTS/IEEE OCEANS 2015 - Genova: Discovering Sustainable Ocean Energy for a New World",,, 7271343,"","",,,10.1109/OCEANS-Genova.2015.7271343,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957664831&partnerID=40&md5=b518f7480fd09f6d5eb46b4d57db516d",Conference Paper,Scopus,2-s2.0-84957664831
"Butunoiu, D., Rusu, E.","A data assimilation scheme to improve the wave predictions in the Black Sea",2015,"MTS/IEEE OCEANS 2015 - Genova: Discovering Sustainable Ocean Energy for a New World",,, 7271242,"","",,,10.1109/OCEANS-Genova.2015.7271242,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957680804&partnerID=40&md5=88f9d961202fcae888191a92558572e4",Conference Paper,Scopus,2-s2.0-84957680804
"Raileanu, A., Onea, F., Rusu, E.","Assessment of the wind energy potential in the coastal environment of two enclosed seas",2015,"MTS/IEEE OCEANS 2015 - Genova: Discovering Sustainable Ocean Energy for a New World",,, 7271248,"","",,,10.1109/OCEANS-Genova.2015.7271248,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957619234&partnerID=40&md5=551a430c5f2143b314db4d179d83bcdc",Conference Paper,Scopus,2-s2.0-84957619234
"Pavlov, E.D., Ganzha, E.V., Kostin, V.V., Pavlov, D.S.","Cytological state of gonads and level of thyroid and sex steroid hormones in black sea trout Salmo trutta labrax Pall.",2015,"Russian Journal of Developmental Biology","46","5",,"286","293",,1,10.1134/S1062360415050057,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941336292&partnerID=40&md5=cebf271873acec9e26087b2494952f03",Article,Scopus,2-s2.0-84941336292
"Vandenbulcke, L., Barth, A.","A stochastic operational forecasting system of the Black Sea: Technique and validation",2015,"Ocean Modelling","93",,,"7","21",,1,10.1016/j.ocemod.2015.07.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939489874&partnerID=40&md5=ada2f1ee96e2ff44c5b97d0b0dab5588",Article,Scopus,2-s2.0-84939489874
"Sun, H., Tang, J.-W., Yao, X.-H., Wu, Y.-F., Wang, X., Liu, Y., Lou, B.","Partial substitution of fish meal with fermented cottonseed meal in juvenile black sea bream (Acanthopagrus schlegelii) diets",2015,"Aquaculture","446",,,"30","36",,1,10.1016/j.aquaculture.2015.04.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928623271&partnerID=40&md5=6bb9840e2ae6f9e50a3a6283e42f532b",Article,Scopus,2-s2.0-84928623271
"Tari, G., Fallah, M., Kosi, W., Floodpage, J., Baur, J., Bati, Z., Sipahioğlu, N.O.","Is the impact of the Messinian Salinity Crisis in the Black Sea comparable to that of the Mediterranean?",2015,"Marine and Petroleum Geology","66",,,"135","148",,2,10.1016/j.marpetgeo.2015.03.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942366883&partnerID=40&md5=7840b916adfad05263d47ee88bb27f42",Article,Scopus,2-s2.0-84942366883
"Bony, G., Morhange, C., Marriner, N., Baralis, A., Kaniewski, D., Rossignol, I., Lungu, V.","History and influence of the Danube delta lobes on the evolution of the ancient harbour of Orgame (Dobrogea, Romania)",2015,"Journal of Archaeological Science","61",,,"186","203",,,10.1016/j.jas.2015.06.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935006748&partnerID=40&md5=becd3abe57670b4ad055689232fc41d0",Article,Scopus,2-s2.0-84935006748
"Gavrikov, A.V., Ivanov, A.Y.","Anomalously strong bora over the Black Sea: Observations from space and numerical modeling",2015,"Izvestiya - Atmospheric and Ocean Physics","51","5",,"546","556",,,10.1134/S0001433815050059,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943795488&partnerID=40&md5=2bb480333f5c370dfda4c9531a9ac4f1",Article,Scopus,2-s2.0-84943795488
"Rudneva, I.I., Kovyrshina, T.B.","Comparative study of the cholinesterase activities in tissues of the round goby Neogobius melanostomus (Gobiidae) from different locations of the Black and Azov seas",2015,"Journal of Ichthyology","55","5",,"734","738",,,10.1134/S0032945215050148,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944448884&partnerID=40&md5=bf9db51fc2b2aaca1c4f9d46da507c9d",Article,Scopus,2-s2.0-84944448884
"Min’kovskaya, R.Y.","Zoning the marine river estuaries based on water salinity variability",2015,"Russian Meteorology and Hydrology","40","9",,"619","628",,,10.3103/S1068373915090071,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945183619&partnerID=40&md5=0c9ac47d2dd0c44099c72a39d3e9cf68",Article,Scopus,2-s2.0-84945183619
"Oktay, E.G.","European neighbourhood policy and azerbaijan: A critical evaluation [Avrupa komşuluk politikası ve azerbaycan: Eleştirel bir değerlendirme]",2015,"Bilig","75",,,"75","102",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959284616&partnerID=40&md5=af34a0354d015a026eeb2bcc81a90c9e",Article,Scopus,2-s2.0-84959284616
"Alam, M.S., Watanabe, W.O., Myers, A.R., Rezek, T.C., Carroll, P.M., Skrabal, S.A.","Effects of dietary salt supplementation on growth, body composition, tissue electrolytes, and gill and intestinal Na&lt;sup&gt;+&lt;/sup&gt;/K&lt;sup&gt;+&lt;/sup&gt; ATPase activities of black sea bass reared at low salinity",2015,"Aquaculture","446",,,"250","258",,1,10.1016/j.aquaculture.2015.05.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929340071&partnerID=40&md5=00768a8cef549dca6ae270633a9110bb",Article,Scopus,2-s2.0-84929340071
"Merkel, A.Y., Korneeva, V.A., Tarnovetskii, I.Y., Bryukhanov, A.L., Chasovnikov, V.K., Taranov, E.A., Toshchakov, S.V., Pimenov, N.V.","Structure of the archaeal community in the Black Sea photic zone",2015,"Microbiology (Russian Federation)","84","4",,"570","576",,1,10.1134/S0026261715040128,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938093294&partnerID=40&md5=9e8dbf424ef07ebefe91cf1cff485cfc",Article,Scopus,2-s2.0-84938093294
"Kubryakov, A.A., Shokurov, M.V., Stanichny, S.V., Anisimov, A.E.","Land–sea temperature contrasts in the black sea region and their impact on surface wind variability",2015,"Izvestiya - Atmospheric and Ocean Physics","51","4",,"444","453",,2,10.1134/S0001433815040052,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939217608&partnerID=40&md5=9fa702060e10ea7c3a69bde7de11c972",Article,Scopus,2-s2.0-84939217608
"Titov, V.B., Kuzevanova, N.I.","Extreme interannual variations of air temperature on the Black Sea coast",2015,"Russian Meteorology and Hydrology","40","7",,"456","462",,,10.3103/S1068373915070031,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938565931&partnerID=40&md5=02dae23e84627284aeefd682b2fdf6a9",Article,Scopus,2-s2.0-84938565931
"Efimov, V.V., Savchenko, A.O., Anisimov, A.E.","The extreme winter cooling of the Black Sea",2015,"Russian Meteorology and Hydrology","40","7",,"463","469",,,10.3103/S1068373915070043,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938575922&partnerID=40&md5=9398da980f0164b9c2a14af4aab18e56",Article,Scopus,2-s2.0-84938575922
"Polyakova, T.A.","Description of Echinobothrium typus van Beneden, 1849 (Platyhelminthes: Diphyllidea) from Raja clavata Linnaeus, 1758 (Pisces: Rajidae) in the Black Sea",2015,"Russian Journal of Marine Biology","41","4",,"272","278",,,10.1134/S1063074015020091,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940643661&partnerID=40&md5=26952ee9d4bf933a253e342cd954010e",Article,Scopus,2-s2.0-84940643661
"Finenko, G.A., Abolmasova, G.I., Datsyk, N.A., Anninsky, B.E.","The effect of the ctenophore Mnemiopsis leidyi A. Agassiz, 1865 (Ctenophora: Lobata) on the population density and species composition of mesoplankton in inshore waters of the Crimea",2015,"Russian Journal of Marine Biology","41","4",,"260","271",,,10.1134/S1063074015020042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940642221&partnerID=40&md5=d13936248a68a60789f02c700442fc6b",Article,Scopus,2-s2.0-84940642221
"Gostyukhina, O.L., Andreenko, T.I.","Low molecular weight components of antioxidative defense system in the Black Sea mollusk Anadara Kagoshimensis Brugùiere",2015,"Journal of Evolutionary Biochemistry and Physiology","51","4",,"271","278",,,10.1134/S002209301504002X,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943598336&partnerID=40&md5=21c730cb7e14350e54bc58a5b4349cb6",Article,Scopus,2-s2.0-84943598336
"Mülayim, A., Balkis, H.","Toxic metal (Pb, Cd, Cr, and Hg) levels in Rapana venosa (Valenciennes, 1846), Eriphia verrucosa (Forskal, 1775), and sediment samples from the Black Sea littoral (Thrace, Turkey)",2015,"Marine Pollution Bulletin","95","1",,"215","222",,1,10.1016/j.marpolbul.2015.04.016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933671922&partnerID=40&md5=7e93cfbbd2d0298dce88648b540ebddd",Article,Scopus,2-s2.0-84933671922
"Jusufovic, S.","Turkey-Black Sea Economic Cooperation (BSEC) relations",2015,"Turkish Foreign Policy in the New Millennium",,,,"689","704",,,10.3726/978-3-653-05496-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967387057&partnerID=40&md5=a5e04733cbfc4fd6e80391bc1964ee75",Book Chapter,Scopus,2-s2.0-84967387057
"Tüysüzoglu, G.","Turkey as a stabiliser in The Black Sea Basin",2015,"Turkish Foreign Policy in the New Millennium",,,,"409","424",,,10.3726/978-3-653-05496-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967468310&partnerID=40&md5=fcb9722fa8ad89797e82637debd14051",Book Chapter,Scopus,2-s2.0-84967468310
"Wege, S.","The Black Sea region as a strategic energy corridor: International dynamics of cooperation and competition",2015,"Security, Democracy and Development in the Southern Caucasus and the Black Sea Region","14",,,"289","305",,,10.3726/978-3-0351-0836-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967321338&partnerID=40&md5=e8246d280161c5cded17c4eb30dede30",Book Chapter,Scopus,2-s2.0-84967321338
"Poiana, O.","Regional cooperation and national preferences in the Black Sea region: A zero-sum game perpetuated by energy insecurity?",2015,"Security, Democracy and Development in the Southern Caucasus and the Black Sea Region","14",,,"307","332",,,10.3726/978-3-0351-0836-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967189091&partnerID=40&md5=2b5489176527a5c77cd973fa9ab74380",Book Chapter,Scopus,2-s2.0-84967189091
"Novikova, S.A., Shnyukov, Y.F., Sokol, E.V., Kozmenko, O.A., Semenova, D.V., Kutny, V.A.","A methane-derived carbonate build-up at a cold seep on the Crimean slope, north-western Black Sea",2015,"Marine Geology","363",,,"160","173",,2,10.1016/j.margeo.2015.02.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924275555&partnerID=40&md5=0040e2fe437aee782ed0e7582c1e2c78",Article,Scopus,2-s2.0-84924275555
"Kobya, Y., Yeşilkanat, C.M.","Investigation of Cs-137 and K-40 activities of natural spring waters of the Eastern Black Sea Region, Turkey",2015,"Environmental Earth Sciences","73","9",,"5375","5382",,1,10.1007/s12665-014-3792-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940004176&partnerID=40&md5=c23540000f318871627d1218b75d8d6b",Article,Scopus,2-s2.0-84940004176
"Stancheva, M., Georgieva, S., Makedonski, L.","Polychlorinated biphenyls in fish from Black Sea, Bulgaria",2015,"Food Control",,,,"","",,,10.1016/j.foodcont.2016.05.012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966552836&partnerID=40&md5=68a1be0f2c751b7f16060f2cfc2a98e7",Article in Press,Scopus,2-s2.0-84966552836
"Tyler, A.N., Hunter, P.D., Spyrakos, E., Groom, S., Constantinescu, A.M., Kitchen, J.","Developments in Earth observation for the assessment and monitoring of inland, transitional, coastal and shelf-sea waters",2015,"Science of the Total Environment",,,,"","",,,10.1016/j.scitotenv.2016.01.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956858229&partnerID=40&md5=989f629fc9b0b2c299d00601e5957f27",Article in Press,Scopus,2-s2.0-84956858229
"Vasiliev, I., Reichart, G.-J., Grothe, A., Sinninghe Damsté, J.S., Krijgsman, W., Sangiorgi, F., Weijers, J.W.H., van Roij, L.","Recurrent phases of drought in the upper Miocene of the Black Sea region",2015,"Palaeogeography, Palaeoclimatology, Palaeoecology","423",,,"18","31",,3,10.1016/j.palaeo.2015.01.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922441974&partnerID=40&md5=8662700aee62e3e4f295a44bb730b7c7",Article,Scopus,2-s2.0-84922441974
"Gulin, S.B., Egorov, V.N., Duka, M.S., Sidorov, I.G., Proskurnin, V.Y., Mirzoyeva, N.Y., Bey, O.N., Gulina, L.V.","Deep-water profiling of 137Cs and 90Sr in the Black Sea: a further insight into dynamics of the post-Chernobyl radioactive contamination",2015,"Journal of Radioanalytical and Nuclear Chemistry","304","2",,"779","783",,,10.1007/s10967-014-3848-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939957732&partnerID=40&md5=8b9ce2eda637c290fc6e9924aac760e9",Article,Scopus,2-s2.0-84939957732
"Feldbacher, E., Paun, M., Reckendorfer, W., Sidoroff, M., Stanica, A., Strimbu, B., Tusa, I., Vulturescu, V., Hein, T.","Twenty years of research on water management issues in the Danube Macro-region - past developments and future directions",2015,"Science of the Total Environment",,,,"","",,,10.1016/j.scitotenv.2015.12.133,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954289297&partnerID=40&md5=7ea03928e45ed9a18a6f166e68cad5d3",Article in Press,Scopus,2-s2.0-84954289297
"Gvilava, M., Bakuradze, T., Gigineishvili, A.","Easy to use tools for ICZM progress reporting and coastal indicators",2015,"Journal of Coastal Conservation","19","5",,"643","652",,,10.1007/s11852-015-0375-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943200132&partnerID=40&md5=162c22447b78e42eb0335ac2252074b8",Article,Scopus,2-s2.0-84943200132
"Lister, C.J., Hiscott, R.N., Aksu, A.E., Mudie, P.J.","Compositional trends through the Holocene mud succession of the southwestern Black Sea shelf: Implications for sedimentary provenance and water-level history",2015,"Sedimentary Geology","316",,,"13","25",,,10.1016/j.sedgeo.2014.11.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919934563&partnerID=40&md5=445336e52904951aead3457873de2710",Article,Scopus,2-s2.0-84919934563
"Breton, T.S., DiMaggio, M.A., Sower, S.A., Berlinsky, D.L.","Brain aromatase (cyp19a1b) and gonadotropin releasing hormone (gnrh2 and gnrh3) expression during reproductive development and sex change in black sea bass (Centropristis striata)",2015,"Comparative Biochemistry and Physiology -Part A : Molecular and Integrative Physiology","181",,,"45","53",,3,10.1016/j.cbpa.2014.11.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916244274&partnerID=40&md5=460ea2b31c40e9f831a9ea46de6882ec",Article,Scopus,2-s2.0-84916244274
"Aloisi, G., Soulet, G., Henry, P., Wallmann, K., Sauvestre, R., Vallet-Coulomb, C., Lécuyer, C., Bard, E.","Freshening of the Marmara Sea prior to its post-glacial reconnection to the Mediterranean Sea",2015,"Earth and Planetary Science Letters","413",,,"176","185",,2,10.1016/j.epsl.2014.12.052,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921470962&partnerID=40&md5=8d1dac45e312ed8b20d29136b023e23a",Article,Scopus,2-s2.0-84921470962
"Kubryakov, A.A., Stanichny, S.V.","Seasonal and interannual variability of the Black Sea eddies and its dependence on characteristics of the large-scale circulation",2015,"Deep-Sea Research Part I: Oceanographic Research Papers","97",,,"80","91",,4,10.1016/j.dsr.2014.12.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921059503&partnerID=40&md5=ee0adcf7bb0a8e4e514d46fc651d323c",Article,Scopus,2-s2.0-84921059503
"Makedonski, L., Peycheva, K., Stancheva, M.","Determination of some heavy metal of selected black sea fish species",2015,"Food Control",,,,"","",,,10.1016/j.foodcont.2015.08.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940676441&partnerID=40&md5=0bf742a1b54bacd21ab93afb765063c4",Article in Press,Scopus,2-s2.0-84940676441
"Cronin, T.M.","Ostracods and sea level",2015,"Handbook of Sea-Level Research",,,,"249","257",,,10.1002/9781118452547.ch16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977110630&partnerID=40&md5=70526c0aa722d7a5961b08dd76e80d00",Book Chapter,Scopus,2-s2.0-84977110630
"Mikaelyan, A.S., Pautova, L.A., Chasovnikov, V.K., Mosharov, S.A., Silkin, V.A.","Alternation of diatoms and coccolithophores in the north-eastern Black Sea: a response to nutrient changes",2015,"Hydrobiologia","755","1",,"89","105",,3,10.1007/s10750-015-2219-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930868866&partnerID=40&md5=0b2e7bb55ef7db0238628c35e583cf1c",Article,Scopus,2-s2.0-84930868866
"Gol’din, P., Gladilina, E.","Small dolphins in a small sea: Age, growth and life-history aspects of the black sea common bottlenose dolphin tursiops truncatus",2015,"Aquatic Biology","23","2",,"159","166",,1,10.3354/ab00617,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922589153&partnerID=40&md5=3aa04b30ba490d02e62b315f5eb51c0a",Article,Scopus,2-s2.0-84922589153
"Uzun, E., Ogut, H.","The isolation frequency of bacterial pathogens from sea bass (Dicentrarchus labrax) in the Southeastern Black Sea",2015,"Aquaculture","437",,,"30","37",,4,10.1016/j.aquaculture.2014.11.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912076881&partnerID=40&md5=cb60058ad1f6e44c12044956cf4908a9",Article,Scopus,2-s2.0-84912076881
"Allenbach, K., Garonna, I., Herold, C., Monioudi, I., Giuliani, G., Lehmann, A., Velegrakis, A.F.","Black Sea beaches vulnerability to sea level rise",2015,"Environmental Science and Policy","46",,,"95","109",,3,10.1016/j.envsci.2014.07.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918768099&partnerID=40&md5=d5e691ab6adc867ced069bd120ce2f2e",Article,Scopus,2-s2.0-84918768099
"Myroshnychenko, V., Ray, N., Lehmann, A., Giuliani, G., Kideys, A., Weller, P., Teodor, D.","Environmental data gaps in Black Sea catchment countries: INSPIRE and GEOSS State of Play",2015,"Environmental Science and Policy","46",,,"13","25",,2,10.1016/j.envsci.2014.04.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918782575&partnerID=40&md5=039d827955c890da958c8aca6a34762d",Article,Scopus,2-s2.0-84918782575
"Bär, R., Rouholahnedjad, E., Rahman, K., Abbaspour, K.C., Lehmann, A.","Climate change and agricultural water resources: A vulnerability assessment of the Black Sea catchment",2015,"Environmental Science and Policy","46",,,"57","69",,5,10.1016/j.envsci.2014.04.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918794179&partnerID=40&md5=8745056fa0a51084e32b0ae0df14b4c6",Article,Scopus,2-s2.0-84918794179
"Gunderson, I., Goyette, S., Gago-Silva, A., Quiquerez, L., Lehmann, A.","Climate and land-use change impacts on potential solar photovoltaic power generation in the Black Sea region",2015,"Environmental Science and Policy","46",,,"70","81",,4,10.1016/j.envsci.2014.04.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918788703&partnerID=40&md5=08aa3255f8d62e48fac22e91442eb7bc",Article,Scopus,2-s2.0-84918788703
"Baulcomb, C., Fletcher, R., Lewis, A., Akoglu, E., Robinson, L., von Almen, A., Hussain, S., Glenk, K.","A pathway to identifying and valuing cultural ecosystem services: An application to marine food webs",2015,"Ecosystem Services","11",,,"128","139",,2,10.1016/j.ecoser.2014.10.013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923117677&partnerID=40&md5=6de4bbe3a3974b2588bbb312894a9807",Article,Scopus,2-s2.0-84923117677
"Malvárez, G.C., Pintado, E.G., Navas, F., Giordano, A.","Spatial data and its importance for the implementation of UNEP MAP ICZM Protocol for the Mediterranean",2015,"Journal of Coastal Conservation","19","5",,"633","641",,,10.1007/s11852-015-0372-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943200920&partnerID=40&md5=e5e56c38450dfab9ce4ef88dc78f9976",Article,Scopus,2-s2.0-84943200920
"Oğuzcan, T., Şule, K.","Twin-Head Platform",2015,"Progress in Clean Energy, Volume 2: Novel Systems and Applications",,,,"459","467",,,10.1007/978-3-319-17031-2_32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956502535&partnerID=40&md5=a216225141e1111261cf147f6aa744e3",Book Chapter,Scopus,2-s2.0-84956502535
